Date,RY.TO,BNS.TO,BMO.TO,POW.TO,TD.TO,CM.TO,FFH.TO,BN.TO,NA.TO,LB.TO,CWB.TO,GWO.TO,IGM.TO,ONEX.TO,CIX.TO,GSY.TO,MFC.TO,IAG.TO,SLF.TO,X.TO,EQB.TO,IFC.TO,EIF.TO,SII.TO,TCN.TO
2013-08-27,-0.008356464,-0.016839252,0.004096504,-0.017421304,-0.012897753,-0.005717135,-0.003381525,-0.013478234,0.002147574,-0.004005454,-0.015027591,-0.015447841,-0.01773312,-0.006872866,-0.010015536,-0.006600764,-0.016826637,-0.016104467,-0.018738196,-0.025158014,-0.018022464,-0.016399294,-0.019861015,0.007272516,-0.008569075
2013-08-28,0.002173346,0.00173139,0.002117456,-0.012832117,-0.002621864,0.002613949,-0.003300202,-0.006389889,0.023568605,-0.007160243,-0.008486392,-0.01697609,-0.008126733,-0.008906633,-0.004743581,-0.029117563,-0.002343149,-0.006807325,-0.013422856,0.009929077,-0.007988588,0.012977679,0.0157613,0,0.023810898
2013-08-29,0.011562481,0.008954363,0.010370348,0.003136892,0.026364512,0.027224344,0.003300202,0.010810865,0.013830346,0.009387438,0.04614818,-0.004776396,0.01661021,0.012054189,0.01697143,0.015037998,0.007013129,0.002680107,0.003137742,0.004823607,-0.002293714,-0.007207489,0.01051132,-0.010929222,-0.005055062
2013-08-30,-0.005224932,0.002910602,-0.01157963,0.00520547,-0.003453341,-0.004851009,-0.002838058,0.004401772,-0.008299422,-0.013888992,0.012468671,0.017291477,-0.001902653,-0.016237767,-0.00124758,0.021410939,0.005807264,0.00558018,0.005934874,0.005424644,0.0048116,0.002299087,0.01329384,0.014545931,0
2013-09-03,0.00828603,0.001195953,0.007384054,0.003800343,0.007780676,-0.001946766,-0.014664354,0.000823063,0.006352702,0.00539956,-0.009082978,-0.003029462,0.005275894,0.002592036,-0.00626012,-0.031159397,0.0115145,-0.004364132,0.004350239,0.0064291,0.00569764,0.004581723,-0.020008536,-0.007246599,0.005055062
2013-09-04,0.000611074,0,0.002998616,0.001378527,-0.000332605,-0.001950687,0.007498762,0.002465555,0.000365501,-0.004723009,0.01908003,0.007389948,0.004829496,0.003974364,0.001255409,-0.020556737,0.006845101,0.004364132,0.004949018,0.012532552,0.006795114,0.011847993,-0.006760005,0.014440688,0.001679358
2013-09-05,0.016358991,0.020448748,0.011313077,0.008657894,0.014950895,0.011285746,-0.006561388,0.017627518,0.00691538,0.006740151,-0.004319674,-0.001674899,0.022575618,0.021194057,0.010295124,0,0.015792758,0.021068621,0.014397742,-0.009642562,0.006973615,-0.007611689,0.017231127,-0.014440688,0.031381656
2013-09-06,0,0.004173151,-0.005342571,-0.004492766,-0.005360994,-0.005080941,-0.028080431,-0.015987467,0.002415375,-0.000223545,-0.004003953,0.003680771,0.001841157,0.002133614,0.005571132,0.037740616,-0.009558601,-0.003322025,0.00303683,-0.006618327,-0.005169097,-0.00048801,0.002081949,0,0
2013-09-09,-0.00270838,-0.000666798,-0.001340316,0.003112221,0.002191653,-0.00182113,-0.000120404,0.008431961,0.010199794,0.001566087,0.015920705,0.001335146,0.006113908,0.008489243,0.004618696,0.014705784,0.001129018,0.00993357,0.004235858,-0.003950103,0.008302275,-0.000650707,-0.009190087,0.010849845,0.011317833
2013-09-10,-0.004226765,0.00033335,-0.004779777,0.011672428,-0.00802269,-0.004139462,0.001179992,0.017186278,-0.001433983,-0.002687042,0.004268612,0.013583041,0.00162383,0.005747348,-0.004618696,-0.014705784,0.005627783,0.013789944,0.006620728,0.007265163,-0.002236967,0.001951083,0.007108138,-0.01449247,0.039405763
2013-09-11,0.001511807,-0.000833506,0.005077781,0.003406894,0.001763855,-0.001954474,0.004418648,-0.002665841,0.004295322,0.002240046,0.009132166,-0.00197636,-0.004879987,0.005524247,0.000308465,0.004434076,0.010050278,0.002550026,0.005682549,-0.035793722,0.010951024,0.004376309,-0.00041714,-0.037178915,-0.01244153
2013-09-12,-0.006972991,-0.009046632,-0.00777626,-0.007510946,-0.005190113,-0.005516488,0.012217499,0.00106714,0,-0.003810694,-0.002600508,-0.005289176,0.00710848,-0.014157544,0.007377825,0.013914869,-0.015113245,-0.011643731,0,0.002141585,0.00022209,-0.004735109,0.002914453,-0.019121455,0.001563605
2013-09-13,-0.006715403,-0.002021508,-0.000751157,-0.002058066,-0.00443886,-0.002707839,-0.000852414,-0.003740272,-0.003219842,0.004928267,0.001301075,-0.002323061,-0.008128195,0.018517118,-0.007377825,0.018018133,-0.006223749,-0.011545117,-0.002986764,0.007246437,-0.004454234,-0.003935591,-0.012546832,0.019121455,0.009331862
2013-09-16,0.009298072,0.008396149,0.008378288,0.0149965,0.009628973,0.00749065,0.000592014,0.019876096,0.010337049,0.000446802,0.006803921,0.019411634,0.006507982,-0.002461599,0.002772777,0,0.012408482,0.036300276,0.003284858,0.001061144,0.004454234,0.003117175,0.003361321,-0.019121455,0.012307536
2013-09-17,0.006201432,-0.000836695,0.00564566,0.002702795,0.007024405,0.004272815,-0.005746205,0.002620433,0.00236119,-0.001117378,0.003566335,-0.004899266,-0.004876899,-0.002278023,-0.000307997,0,0.006703954,0.01090903,0.001191972,-0.003399286,0,0.001309493,0.010846465,0.041593893,-0.001529905
2013-09-18,-0.000754569,-0.001004164,-0.00133408,-0.009832192,-0.003066751,0.000974344,0.003968843,0.009377634,0.004118759,-0.001566087,0.006130008,-0.002294666,0.006700009,0.014714509,0.0046068,-0.010050211,-0.0213852,-0.023325548,-0.008673459,0.014789657,0.019366652,0.010090901,0.039460005,0.025595701,0.031652603
2013-09-19,-0.001056541,-0.00100575,0.002222433,-0.017529455,-0.001097981,0.000607977,-0.007953677,0.006718446,0.005504746,0.007585265,0.00224897,-0.015545323,-0.003243219,-0.01016378,-0.000306676,0.041687323,-0.024180595,-0.01374538,-0.012392572,-0.000209821,-0.014931962,-0.010909167,0.005965317,-0.010889224,0.029241982
2013-09-20,-0.003632091,-0.007068608,0.002955886,-0.000346886,0,0.007150429,-0.005754652,-0.015049552,-0.006562173,-0.000222018,-0.00611643,-0.006353585,0.003040322,-0.001893662,-0.005531755,0.006896723,-0.007604649,-0.005645917,-0.012240162,0.00188624,-0.000221263,0.001799194,0.003167354,-0.003656707,0.008608299
2013-09-23,0.004538102,0.004381548,0.003241748,0.001386706,0.003289546,0.007938068,0.010977015,0.00521523,0.008429268,-0.002003232,-0.005179628,0,-0.002431585,0.016728053,0.006756788,-0.002752663,0.005854592,-0.001652515,0.002767066,-0.003355653,-0.004213427,-0.003109927,-0.013930489,0,-0.014388612
2013-09-24,0.004367181,0.003357253,0.004842333,0.005182294,0.007416283,0.002990868,0.000926987,-0.00078069,-0.002476406,0.001780559,0.009368331,0.008018891,-0.006717253,-0.007483437,-0.002758618,-0.022300601,0.001750057,0.014776905,0.00184086,0.012526198,0.002219543,0.008975767,-0.014534336,0.007299332,0.015816245
2013-09-25,-0.003462081,-0.0008381,0.001316945,-0.000344911,0.001194334,-0.005573624,7.14002E-05,-0.005219395,0.004594118,-0.003117482,0.008006648,0.002658811,0.006514494,-0.003762963,-0.001228709,-0.021136547,0.004070638,0.003254583,0.003976052,-0.00124571,0.003320936,-0.003417681,-0.004074595,-0.003642625,-0.007158448
2013-09-26,0.001205481,0.001341418,-0.001023995,0.010288239,0.001735233,0.001214168,-0.000689354,-0.00157091,0.008891734,0.013955011,0.002866813,0.000331944,-0.00374102,0.0149673,-0.01427659,0.013664184,0.006940386,-0.001626095,0.007905123,-0.010230993,0,-0.000978549,-0.008661578,0.003642625,0.010093879
2013-09-27,0.002106158,0.0180208,0.003943746,0.003406025,0.004647995,0.001213219,0.001995338,-0.008157089,-0.003968295,0.008636955,0.007288722,0.011545364,-0.001442184,0.009794108,-0.003131495,-0.003577576,0.001727885,0.006487686,0.008443964,0.02076941,-0.005540478,0.010389825,-0.012085526,0.018018577,-0.010093879
2013-09-30,-0.008148675,-0.002201053,0.002184261,-0.010596628,0.000107791,-0.005348009,-0.01159938,0.0180657,-0.005158571,-0.013542251,-0.023966584,-0.015868319,-0.008907355,-0.005162205,-0.023798574,-0.003590699,-0.019756953,0.005067497,-0.012084844,0.007168721,0,-0.002263574,-0.013933853,0,-0.017543819
2013-10-01,0.010700174,0.007598251,0.006234811,-0.003442254,0.004451659,0.006558873,0.018339518,0.009811631,0.007261828,0.011997709,0.007732128,0,0.00560222,-0.003518076,0.00990555,0,0.01398673,0.016182967,0.006664629,-0.032354865,-0.006464863,0.017489618,-0.004260675,-0.025317909,0.013186539
2013-10-02,-0.005410861,-0.004890218,-0.002460582,-0.008310458,-0.00282076,-0.003273938,0.005054796,0.006402889,-0.000584256,-0.009542185,-0.001606072,-0.011056993,-0.006643261,0.000370819,0.004758138,0.031164149,-0.008134931,-0.012054995,-0.008185606,-0.012515051,0.006464863,-0.00302678,-0.009869318,-0.011049771,0.001454664
2013-10-03,-0.005592178,-0.002708032,-0.004938681,-0.001391954,-0.009387692,-0.004260145,0.001195069,-0.0128468,-0.003157314,-0.00581396,-0.005479435,0.002019487,-0.000624947,-0.013628629,-0.000633029,-0.026856837,-0.0058518,-0.00435721,-0.002438077,-0.012889194,-0.006688708,-0.001756386,-0.03243075,0.003696767,-0.002911256
2013-10-04,0.004687396,-0.001526252,0.001309888,0.002434724,0.001096145,0.00097521,-0.004154497,0.003613555,0.002106243,0.008708463,0.003548935,-0.003368418,0.000624947,-0.01153237,-0.003171967,-0.008633072,0.007600296,-0.001840458,0.003350995,0.011394188,0.039478602,-0.002400118,-0.029380113,0,-0.001458717
2013-10-07,0.003613701,0.00101764,0.001017257,-0.00104277,0.001313771,-0.002440013,0.005816435,0.003087337,-0.006449736,-0.007811935,-0.00387217,0.004040619,-0.004802176,0.001520171,0.001270223,-0.001446181,-0.004084982,0.000229914,-0.002740941,-0.006003498,0,-0.00176412,-0.192093922,0.003683425,0
2013-10-08,-0.002407652,-0.002377001,-0.002618554,-0.006278304,-0.004275861,-0.002446022,0.012525077,-0.007477138,-0.004008164,-0.004265902,-0.004211962,-0.012170661,-0.002514578,0.001272287,0.006955385,-0.005078075,-0.005865256,-0.006929735,-0.005197976,-0.010810595,0.000214828,-0.002570865,0.058824157,0.003669579,0.013053232
2013-10-09,0.000451936,0.002038041,0,-0.004559061,0.000988339,0.000244684,0.005687861,0.005162569,0.00200618,0.000899628,0.001622176,0.001020209,0.001258232,0.003787384,-0.007907714,0.013723494,0.007034317,0.010147476,0.001837677,-0.000217485,0.018955039,0.000321413,-0.011596855,-0.10008316,-0.035194027
2013-10-10,0.019241514,0.012977093,0.012305789,0.012921285,0.013086058,0.009503991,0.011324635,0.030178542,0.008100847,0.006274912,0.015439473,0.01918265,0.025652817,0.007533181,0.005699876,-0.012270049,0.028219562,0.017289032,0.019694641,0.000217485,0.002107378,0.014055936,0.004760387,0.03968801,0.004467005
2013-10-11,0.005010357,0.00300953,0.004736768,0.007605003,0.002272434,0.003631767,0.000408743,-0.005511044,0.003501662,0.005792055,0.005728704,0.008959695,-0.004503724,0.013973264,0.007862651,0.034966108,0.00509738,0.009204214,0.01311512,-0.063958772,-0.002107378,-0.006684025,-0.017031349,0.011605128,0.07718162
2013-10-15,0.002788937,0.002167815,0.005712001,-0.001723496,-0.002055468,0.002292903,0.01209067,-0.002263269,0.006272719,-0.00111138,0.006011556,0.000990682,0.005320652,-0.003707155,0.014617127,0.057236276,0.00507205,0,0.003251926,0.010145027,0.002107378,-0.005122458,-0.002148644,-0.015504073,-0.012457195
2013-10-16,0.002635006,0.002828214,0.006104216,0.000345031,0.00248824,0.003730365,0.006704038,0.014992904,-0.002202487,0.005101659,0.002835297,0.001648721,0.004682261,0.006662889,0.01196889,0.025500111,0.004486551,0.005126294,0,0.013897184,-0.007607795,0.017657294,0.003222339,0.015504073,0.030180558
2013-10-17,0.0049585,0.010081907,0.00620759,0.003785688,0.002158755,0.002279229,-0.003346525,0.011834459,0.009356299,0.006615655,0.01312499,0.006895599,-0.001422579,-0.002031006,0.010318978,0.001934677,0.003352313,0.011274689,0.004417411,0.017937562,0.005500417,0.002991738,0.018592853,-0.007722307,0.022713338
2013-10-18,0.011426851,0.012258057,0.009239737,0.002402144,0.00269146,0.006330847,-0.007176448,0.008298923,0.003098963,0.003291007,0.013568144,0.006523228,-0.004280852,-0.001109578,0.000603698,0.015979859,0.003896165,0.017433411,0.00585995,0.014998133,0.002107378,0.014978919,0.045274849,0,-0.00929063
2013-10-21,0.005307328,0.007122288,0.00542039,0.008190981,-0.001075925,0.016182109,0.009965859,-0.000973202,0.005600607,0.001313494,0.003057969,0.001624193,0.005500938,-0.00333651,0,-0.07571892,0.009950614,0.001942302,0.011329255,-0.014998133,0.014421882,-0.002015383,0.001508455,-0.011695855,0.006644911
2013-10-22,-0.001156026,0.008671763,0.006629916,0.001019099,0.003331592,0.012342844,0.013809582,0.007997409,0.009866895,0.010878866,0.01244155,0.003563848,0.007892,0.015658715,0.019719418,-0.001368708,0.00109948,0.000862194,0.00403539,0.010390186,0.002280073,0.004644785,0.026760427,0.011695855,0.01315795
2013-10-23,0.000722589,-0.006577591,-0.004138466,-0.003401043,0.002571391,0.002658481,-0.007700134,0.009369467,0.005626849,-0.004554861,-0.015193443,-0.002590683,-0.004242308,-0.002196045,-0.010408987,0,-0.01271807,-0.002372349,-0.005481005,-0.008170314,0.012345709,-0.004955312,0.008763051,0.003868665,0.007812664
2013-10-24,0.002309352,-0.000482738,0.001795904,-0.002729828,0.0012836,-0.004279708,0.00772223,0.007147976,0.000111886,0.007579901,0.003667614,-0.003573434,0.000809802,-0.004222238,-0.002694351,0.006825496,0.004995604,-0.018965435,0.001445614,0.011464083,0.002042897,0.001396493,-0.023045517,0.003853642,-0.010430337
2013-10-25,0.001297075,0.004658799,0.006465287,0.002729828,0.005647548,0.006009186,0.028405714,0.009922142,0.003025373,0.000431797,0.008807964,0.008103016,-0.001417123,0.00257222,0,0.002717662,0.000553929,-0.004189892,0.00115438,0.001751755,0,0.012477953,-0.007968157,0.007662789,0.00653172
2013-10-28,0.002300962,0.007663978,0.001917724,0.010506492,0.00095653,0.001266797,0.011617547,-0.016831104,-0.006397154,0.003659291,0.002717865,0.014738606,-0.007318438,-0.006442671,0.008655823,-0.001357733,-0.00443704,-0.011558091,-0.000288202,0.003058874,0.003056541,-0.006450914,0.022250622,-0.003824055,-0.022384179
2013-10-29,0.00644392,0.010600746,0.011294989,0.019696983,0.010140464,0.011782915,-0.008631206,0.001910652,0.005949533,0.010260812,0.006612578,0.016404338,0.012571189,0.004789773,0.011553806,-0.015058185,0.018176937,0.015088094,0.017167761,0.014295011,0.001016966,0.006144708,-0.022405774,0.003824055,0.002659444
2013-10-30,0.002280866,-0.000314865,-0.004657874,0.008230452,0.004090508,0.006348508,-0.02137662,-0.005114554,0.00457831,-0.009616191,-0.005106029,0.009652922,0.007427555,0.00531592,0.014620074,-0.011793452,0.018388918,0.027154458,0.001983921,0.013033134,0.001015741,-0.00583632,0.013006561,0,0
2013-10-31,-0.002852067,-0.002048442,-0.002750806,0.007187382,0.001045993,0.002370507,-0.010015435,-0.006278605,0.007989532,-0.000429761,0.006901853,-0.000620055,0.004788451,0.007104422,0.006654184,0.007646705,-0.010234459,0.002140974,-0.00567855,0.009296919,-0.007132145,0.00169302,-0.006481746,0.007605025,-0.00532598
2013-11-01,0.005554574,0.004878472,0.005493059,-0.003587317,0.002506139,0.005396834,-0.045526214,0.003385674,0.002648699,0.003431414,-0.002395251,-0.003416571,-0.008194211,0.001450955,-0.021274257,0.003456474,0.002703749,0.006820312,0.003127034,-0.011421543,0.002042897,-0.012534327,-0.010055401,-0.007605025,-0.013440922
2013-11-04,-0.001421541,-0.005036192,-0.002056252,-0.001307717,-0.002192598,-0.003369953,-0.025084919,0.005057188,0.003411184,0.006827419,0.005082781,0.001243811,-0.000200677,0.006684314,0.003528451,-0.009012056,-0.001621439,0.007195501,0.001984963,0.002124625,0,0.007137564,-0.03653652,0.015151697,0.001352021
2013-11-05,-0.003276321,0.003778971,0.000411501,0.00522036,0.000209386,-0.002478241,0.02770362,0.003596841,-0.001868979,-0.001489758,-0.017752793,-0.000311001,0.003806282,0,0.007893707,-0.014731993,0.009688106,-0.00570991,0.000566553,0.000212459,0.005089248,-0.002011713,0.013017774,0,0
2013-11-06,0.001425797,0.005174011,0.003560373,0.004221516,0.002817332,0.003378151,-0.0208404,-0.003596841,0.00570657,-0.000852026,0.001820099,0.006197721,0.002796009,0.01412387,-0.002624105,-0.017825753,0.002140133,0.017867101,0.003109355,-0.001912029,-0.004680834,0.036505639,0.0220018,0.040521467,0
2013-11-07,-0.005142906,-0.00391679,-0.00988998,-0.001297061,-0.001146634,-0.003152483,0.005466595,-0.006264914,0.002186121,0.000852026,0.025431337,-0.005265265,0.000398273,0.010067981,0.016504705,0.002873479,0.026893015,0.005194711,0.023432054,0.022911901,0.001019469,-0.003741054,-0.019934212,0.024956721,0.030607896
2013-11-08,0.006993429,0.008441309,0.004407378,0.019280792,0.007897526,0.004724726,-0.021761424,-0.010937033,-0.000109244,0.004037802,-0.00088659,0.014796556,0.023831728,-0.000527271,0.006013286,0.00358023,0.025682231,0.003516979,0.018574996,0.019346537,-0.018926806,0.007914599,-0.01037954,-0.010619451,0.002617673
2013-11-11,-0.003133885,0.003108491,-0.001237725,-0.000318507,-0.002902546,0.004926194,0.01448968,0.006819267,-0.000983071,0.001907138,-0.006526267,0.002444794,0.053800927,0.004561262,-0.009176493,0.000714566,-0.005083778,0.000206478,-0.012253578,-0.003062323,0.007242253,0.008737384,-0.016303076,0.021127364,-0.00655742
2013-11-12,-0.003000615,0.000155032,0.001924607,-0.001274008,-0.00010353,0.001228137,-0.00383253,0.002424019,0.011304227,0.001269242,-0.000297771,-0.007352489,0.003865538,-0.001050626,0.000287454,-0.00501216,-0.00511015,0.010066985,-0.000822583,0.010777973,-0.010362372,-0.005766852,0.011073898,0.013841259,0.0091686
2013-11-13,0.016745344,0.006958287,0.008615759,-0.005434178,0.003834019,0.005339687,-0.015430617,-0.005340858,0.006141588,-0.001057637,0.01154359,-0.007097985,0.001285433,0.003498282,0.003737299,-0.044027837,0.007655466,-0.000613495,0.004377814,0.010663182,0.000416138,-0.013136469,0.04260283,-0.017331833,0.01680713
2013-11-14,-0.001126955,0.008438537,0.001496271,0.002241193,0.000620208,0.001330635,0.011749045,0.017614106,0.006638759,0.007800182,0.009373397,0.000928324,-0.004413568,-0.011768071,-0.010383881,0.048325431,0.00304546,-0.00492085,0.00517372,-0.005619302,0.006435367,0.01046343,-0.011117002,0.030984023,-0.00514165
2013-11-15,0.004498835,0.002898821,0.005153454,0.007010801,0.005977001,0.007396455,0.011542288,0.008336428,-0.00384922,-0.000630473,0.005234042,0.004630631,0.005513706,0.019421581,0.008947648,0.017712271,-0.004602311,0.002258343,0.001899327,0.006419177,-0.03860027,0,0.034950755,-0.017094598,-0.002580519
2013-11-18,0.002520783,0.005620747,-0.002573407,0.023538018,0.005635,-0.001320823,-0.002269704,-0.01145053,-0.004509531,0.003984774,-0.004068712,0.013156247,-0.001283718,0.005701828,0.004015443,-0.03066189,0.017780615,0.012635354,0.014532006,0.02253955,-0.010810939,0.005190905,0.012677265,0,0.001291261
2013-11-19,0.003770396,-0.000454541,-0.001900144,-0.002795362,-0.00265995,0.002749319,-0.015653099,0.000479702,0.003652154,-0.001256624,0.004068712,0.00091112,0.001467062,-0.008478197,-0.002005616,0.017229281,0.006023573,-0.002230095,0.002134942,-0.009033293,0.032088184,-0.003259805,0.027713552,-0.01403543,0
2013-11-20,-0.000557744,0.003933229,0.001900144,-0.00093358,0.002455703,0.000988363,0.007703588,-0.008186909,0.002569927,0.000837748,0.004340634,-0.00091112,0.002379291,-0.005226413,-0.000573593,0.013432608,-0.007031734,-0.00173587,0,0.009695982,-0.010582084,0.009306987,0.003293144,0.020979575,0.002577362
2013-11-21,-0.001674911,-0.004539391,-0.001357121,0.002797916,0.002958841,0,0.002900438,-0.00290554,-0.002462966,0,-0.001155397,0.004548728,-0.005499589,0.00748277,-0.001148489,0.002805147,0.013517501,0.015812425,0.001598695,0.009798262,0.002549981,-0.00058861,0.0079532,-0.028071886,0
2013-11-22,-0.001257734,0.003481638,0.005012182,0.005572983,-0.004288476,0.002410814,-0.002829486,0.007970119,-0.001716485,-0.00335546,-0.000578452,0.008736508,0.000735131,0.001732109,0.008296292,0.013908548,0.01284563,-0.00463648,0.012432105,-0.008223931,0.002754958,-0.002503934,0.017551769,0.007092312,-0.003868622
2013-11-25,0,0.00422262,0.002024694,0.005234733,0.001227178,0.002405016,-0.005991562,-0.006274133,-0.00376539,0.000210252,-0.004057971,-0.003605659,-0.000367565,-0.013415968,-0.00171061,0.018474622,-0.003441808,-0.00202253,-0.003189904,0.015219749,-0.01149405,-0.005917536,0.020844134,-0.010657367,-0.019569807
2013-11-26,-0.013943023,-0.015621415,-0.00662926,-0.013294219,-0.011718942,-0.00558452,-0.003569227,-0.009974517,-0.002915149,0.000839577,-0.006410355,-0.004828127,-0.00997239,-0.007924447,-0.01205908,0.023451516,-0.005929095,-0.022730843,-0.012861917,0.001934303,-0.000214411,-0.007745047,0.012477897,-0.003578022,0.011787712
2013-11-27,-0.00028362,-0.00045892,0.002846607,0.004037571,0.002066297,-0.002418317,-0.03517637,0.003660771,-0.001297841,0.000419489,0.004084015,0.002718576,0.002409522,0.018220335,0.001592352,-0.003316524,0.008880286,0.014802851,0.000538897,0.003472734,-0.008601929,0.001046003,-0.022533393,-0.014440483,-0.00784313
2013-11-28,-0.001703605,-0.000611818,-0.006927264,-0.001240578,-0.002997001,0.001539486,0.001233628,0.00824848,-0.000216804,-0.00758017,-0.003791384,0.001205788,-0.0066873,-0.0017376,-0.006673894,0.022989458,0.001962833,-0.014388729,-0.004050596,0.000192944,0.000216213,0.005956983,-0.010539125,-0.037041049,0.003929083
2013-11-29,0.000993862,-0.002144503,0.003265761,0.005262492,0.00165417,0.001098491,0.017866491,-0.00703142,0.001082208,0.001900445,0.019389894,-0.005580679,0.001490083,0.008658214,-0.004083571,0.028802068,0.003913547,0.002481533,-0.00569987,-0.006762623,0,-0.00282493,-0.01251456,0,-0.01051223
2013-12-02,0,0.002144503,-0.001087451,0.007382309,0.000825999,0.003178407,0.003458079,0.000243639,0.002052937,-0.012311934,-0.008346876,0.002443525,0.013127649,-0.005185902,0.011624408,0.046233108,0.011650613,0.000619366,0.015930958,-0.007785111,0.008385717,0.027028365,0.002794859,0.029741552,-0.003971035
2013-12-03,-0.012571425,-0.017909822,-0.045632997,-0.016064666,-0.007564901,-0.011445793,0.001857274,-0.006589599,-0.019068974,0.007023452,0,-0.001221041,0.007502853,-0.005213063,-0.007540837,-0.010902574,-0.027398686,-0.013088244,-0.014571225,0.012041235,0.006403522,-0.003629556,-0.009815011,-0.037317658,-0.006653403
2013-12-04,-0.008083184,-0.007662804,-0.004279589,-0.01537767,-0.003960731,-0.003215461,-0.002485079,0.00268965,-0.015186013,-0.007878315,0.001732726,-0.016631107,-0.026603964,-0.007870522,-0.014958432,-0.025286568,-0.001986071,0.020286228,-0.006818192,-0.003480922,-0.004905316,-0.001310031,0.01445588,0.026268017,-0.001335939
2013-12-05,-0.012101744,-0.005983471,-0.010057499,-0.004754942,-0.014199195,-0.013753463,0.008538775,-0.006615131,-0.002124623,0.007666548,0.054735252,-0.001865051,0.005787251,-0.010946282,0.002066402,0.013647842,-0.00099467,-0.010505766,-0.00576385,0.005794478,-0.000427815,-0.003355425,0.025143656,-0.030077309,-0.001337902
2013-12-06,0.012826142,0.010369227,0.017463774,0.005437147,0.011165487,0.01895923,-0.003622931,0.01415696,0.002571074,0.002118906,0.031193666,0.001865051,-0.004851518,0.010419677,0.001179116,-0.001850123,0.01186957,0.009890844,0.01583864,-0.015332583,0.002136948,-0.001901591,-0.015927807,-0.050891919,0.009327243
2013-12-09,0.010086555,0.003588485,-0.001704384,0.004773352,0.009072821,0.003528713,-0.004867454,-0.004615592,0.003788762,-0.000847188,-0.007707805,0,0.005409946,0,-0.003540698,0.040525791,-0.006906846,-0.000205423,-0.002712975,0.013211898,-0.016138267,0.000878222,-0.024612241,0,-0.012008429
2013-12-10,-0.005751455,-0.006405779,-0.006131254,0,-0.003848345,-0.006183913,-0.003023988,-0.012002603,-0.006135941,-0.0006358,-0.009112772,0.002791096,0.002229853,0.001228927,0.007656027,0.001776633,-0.003471433,-0.017585429,-0.004901837,0,-0.001519997,-0.004545196,-0.011823146,0.04322873,-0.005383326
2013-12-11,-0.013062529,-0.0097656,-0.013824674,-0.015678134,-0.008161699,-0.004996791,-0.00313017,-0.015646762,-0.009783814,-0.047540076,0.005638017,-0.012151589,-0.021768127,0.005599022,-0.012099961,0.005311267,-0.022100131,-0.014718821,-0.019851752,-0.004061253,0.002613074,-0.003090592,0.012292922,-0.031252397,0.005383326
2013-12-12,-0.004832796,-0.003488055,-0.002323258,-0.00841946,-0.003894652,-0.003233673,0.006757843,-0.003510472,-0.001583611,-0.008260307,0.016463868,-0.014524999,0.002652079,-0.005423886,-0.00386752,-0.044531999,-0.008159353,-0.00105971,-0.002509363,0.002902819,-0.016221434,0.001482267,-0.001880795,0.019647285,-0.020339387
2013-12-13,0.001613528,-0.000317669,-0.002911191,0.007451733,-0.001689134,-0.00638579,-0.010214899,-0.003018993,0.001244738,0.007592967,0.009745943,0.009811844,0.000378379,-0.010582172,0.013618292,0.004298193,0.006125513,-0.002972699,0.001115959,0.015721006,0.00989583,0,0.019581504,-0.015686779,-0.004117852
2013-12-16,0.011222298,0.006650674,0.011306372,0.002578964,0.010510173,0.003478096,-0.012367569,0.002013778,0.002032813,0.008418164,-0.010540593,-0.004735734,0.009412687,-0.029691519,-0.009157269,-0.008615178,0.004063162,-0.001064111,0.006947524,-0.015141556,0.006325605,0.006497468,0.015574588,0.027291891,0.023114297
2013-12-17,-0.003629664,-0.000789418,-0.004622856,0.001287155,0.001671303,0.001566835,0.012416153,-0.004283708,0.000451206,0.0004414,0.001852537,-0.006349175,0.005605601,0.020965919,0.007096446,-0.008690447,0,-0.014367474,-0.006390011,-0.015178418,-0.005232123,0.006163018,-0.008673678,-0.023347356,-0.0013451
2013-12-18,0.015873328,0.011932896,0.007644795,0.014999644,0.016561506,0.008130597,0.019177937,0.022225839,0.001352397,0.003741626,-0.003443233,0.009508527,0.015346645,0.003392409,0.026746283,-0.00374771,0.025026383,0.001942365,0.015212666,-0.006689251,-0.000875038,-0.00102475,0.024009587,-0.011881001,0
2013-12-19,0.010396836,0.001871514,0.003443088,0.016648447,0.005528246,0.002326871,0.011890954,-0.000988325,-0.004288984,-0.002860265,0.002120316,0.011292324,0.02177954,0,0.007430254,-0.00753774,0.025379854,0.006231589,0.01471408,-0.009320428,0.029955836,0.01048804,0.020381986,-0.040656305,-0.013550382
2013-12-20,-0.004544173,0.008686121,0.001001957,-0.004058038,0.002345448,0.001105631,-0.003078044,-0.005453777,0.006313715,0.035494295,-0.003979094,-0.008142507,-0.009017092,-0.009852407,-0.003994438,0.008788807,-0.002896161,0.008108089,0.000540977,-0.000797968,-0.001061875,-0.00319305,-0.000438875,0.040656305,-0.001364941
2013-12-23,0.007656186,0.00784553,0.003427691,0.003434743,0.007609576,0.001117191,-0.002207879,0.002234881,0.00170177,-0.014564781,0.016869027,0.009701356,0.017597259,0.006638666,0.004278778,-0.00283174,0.00241416,-0.000850457,0.000540327,0.004179238,-0.001062954,-0.007002111,0.002629772,0.007936467,-0.004106757
